GeoID,FIPS,County,County_Long,County_ST,County_ST_Long,ECODE,Chapter,RCODE,Region,DCODE,Division,Address,Address_2,City,State,Zip,Phone,Time_Zone,FEMA_Region,Acres,SQ_MI,Pop_2023,Pop_2028,Male_Pop_2023,Female_Pop_2023,HH_Pop_2023,Fam_Pop_2023,Pop_Den_2023,Total_HH_2023,Avg_HH_Size_2023,Avg_Fam_Size_2023,Total_HU_2023,Owner_2023,Renter_2023,Vacant_2023,Med_Home_Val_2023,Avg_Home_Val_2023,Median_Age_2023,Youth_0_14_Pop_2023,Yng_Adult_15_24_Pop_2023,Adult_25_64_Pop_2023,Seniors_65_up_Pop_2023,Pop_White_2023,Pop_Black_2023,Pop_Am_Indian_2023,Pop_Asian_2023,Pop_Pacific_2023,Pop_Other_2023,Pop_2_Plus_Races_2023,Hisp_Pop_2023,Diversity_Index_2023,Med_HH_Inc_2023,Avg_HH_Inc_2023,Per_Cap_Inc_2023,Emp_Pop_2023,Unemp_Pop_2023,Unemp_Rate_2023
4202338116,42023,Cameron,Cameron County,PA,Pennsylvania,38116,ARC of Northwestern Pennsylvania,38R28,Greater Pennsylvania Region,D27,Northeast Division,Ben Franklin Technology Partners,200 Innovation Blvd. #150,State College,PA,16803,814-237-3162,Eastern,III,254986,398,"4,372","4,179","2,220","2,152","4,354","3,343",11,"2,062",2.11,2.71,"3,848","1,533",529,"1,786","$89,414","$142,531",51.0,561,397,"2,244","1,033","4,102",16,9,30,0,42,173,92,15,"42,749","$60,150","$28,374","$1,725",121,6.6
4203138116,42031,Clarion,Clarion County,PA,Pennsylvania,38116,ARC of Northwestern Pennsylvania,38R28,Greater Pennsylvania Region,D27,Northeast Division,4961 Pittsburgh Ave.,0,Erie,PA,16509,814-833-0942,Eastern,III,390317,610,"36,633","35,970","18,054","18,579","34,873","26,129",61,"15,159",2.30,2.87,"18,693","10,897","4,262","3,534","$158,070","$207,573",42.4,"5,185","6,021","17,345","7,196","34,468",563,49,188,16,179,"1,170",422,13,"54,467","$72,843","$30,273","$16,342",643,3.8
4203338116,42033,Clearfield,Clearfield County,PA,Pennsylvania,38116,ARC of Northwestern Pennsylvania,38R28,Greater Pennsylvania Region,D27,Northeast Division,Ben Franklin Technology Partners,200 Innovation Blvd. #150,State College,PA,16803,814-237-3162,Eastern,III,738514,1154,"79,635","78,612","41,660","37,975","73,854","59,123",70,"32,324",2.28,2.81,"37,984","24,844","7,480","5,660","$138,683","$181,464",45.1,"11,382","8,055","42,490","15,640","73,931","1,948",84,483,0,582,"2,607","2,872",20,"57,202","$76,549","$31,385","$33,565","1,519",4.3
4204738116,42047,Elk,Elk County,PA,Pennsylvania,38116,ARC of Northwestern Pennsylvania,38R28,Greater Pennsylvania Region,D27,Northeast Division,Ben Franklin Technology Partners,200 Innovation Blvd. #150,State College,PA,16803,814-237-3162,Eastern,III,532679,832,"30,484","29,936","15,327","15,157","30,171","24,153",37,"13,504",2.23,2.81,"16,729","10,628","2,876","3,225","$123,473","$164,895",48.1,"4,425","2,889","15,726","6,536","28,988",81,22,121,12,102,"1,158",314,11,"57,444","$79,393","$35,187","$14,994",774,4.9
4205138428,42051,Fayette,Fayette County,PA,Pennsylvania,38428,ARC of Chestnut Ridge and Allegheny Mountains,38R28,Greater Pennsylvania Region,D27,Northeast Division,351 Harvey Avenue B,0,Greensburg,PA,15601,724-834-6510,Eastern,III,510942,798,"126,217","123,158","62,758","63,459","122,230","97,437",160,"53,443",2.29,2.85,"61,647","39,519","13,924","8,204","$161,184","$190,806",46.5,"17,828","12,369","65,847","26,641","112,913","5,831",215,399,161,747,"5,951","1,689",22,"50,710","$74,380","$31,628","$55,250","2,852",4.9
4205338116,42053,Forest,Forest County,PA,Pennsylvania,38116,ARC of Northwestern Pennsylvania,38R28,Greater Pennsylvania Region,D27,Northeast Division,4961 Pittsburgh Ave.,0,Erie,PA,16509,814-833-0942,Eastern,III,275530,431,"6,727","6,493","4,567","2,160","3,918","2,927",16,"1,933",2.03,2.67,"6,703","1,646",287,"4,770","$113,066","$172,295",44.2,422,826,"4,050","1,300","5,048","1,218",9,19,0,299,134,344,46,"44,753","$56,851","$18,909","$1,313",58,4.2
4205738428,42057,Fulton,Fulton County,PA,Pennsylvania,38428,ARC of Chestnut Ridge and Allegheny Mountains,38R28,Greater Pennsylvania Region,D27,Northeast Division,250 Jari Dr.,0,Johnstown,PA,15904,814-262-3170,Eastern,III,280338,438,"14,465","14,359","7,378","7,087","14,309","11,635",33,"6,106",2.34,2.82,"7,112","4,800","1,306","1,006","$204,303","$268,073",44.8,"2,504","1,431","7,347","2,892","13,635",131,33,44,3,58,561,159,13,"59,107","$75,274","$31,788","$6,645",166,2.4
4205938300,42059,Greene,Greene County,PA,Pennsylvania,38300,ARC of Southwestern Pennsylvania,38R28,Greater Pennsylvania Region,D27,Northeast Division,2801 Liberty Avenue,0,Pittsburgh,PA,15222,412-263-3100,Eastern,III,369853,578,"35,062","34,030","18,154","16,908","32,029","25,691",61,"13,810",2.32,2.84,"16,029","10,407","3,403","2,219","$165,496","$215,586",43.6,"4,989","4,373","18,317","6,588","32,065","1,086",78,126,6,264,"1,437",540,19,"59,333","$79,821","$31,804","$13,610",603,4.2
4206338428,42063,Indiana,Indiana County,PA,Pennsylvania,38428,ARC of Chestnut Ridge and Allegheny Mountains,38R28,Greater Pennsylvania Region,D27,Northeast Division,351 Harvey Avenue B,0,Greensburg,PA,15601,724-834-6510,Eastern,III,533941,834,"81,721","80,038","41,170","40,551","76,024","56,544",99,"32,965",2.31,2.87,"37,396","23,363","9,602","4,431","$143,807","$176,144",40.7,"11,215","15,117","38,119","15,227","74,511","2,522",145,872,13,567,"3,091","1,594",20,"54,552","$73,855","$30,025","$33,787","1,910",5.4
4206538116,42065,Jefferson,Jefferson County,PA,Pennsylvania,38116,ARC of Northwestern Pennsylvania,38R28,Greater Pennsylvania Region,D27,Northeast Division,Ben Franklin Technology Partners,200 Innovation Blvd. #150,State College,PA,16803,814-237-3162,Eastern,III,420344,657,"44,028","43,480","22,041","21,987","43,375","34,894",68,"18,686",2.32,2.88,"21,909","14,087","4,599","3,223","$129,662","$173,935",45.6,"7,017","4,358","22,354","9,082","41,913",133,46,107,8,150,"1,671",428,11,"53,373","$72,514","$30,798","$20,045",648,3.1
4207338300,42073,Lawrence,Lawrence County,PA,Pennsylvania,38300,ARC of Southwestern Pennsylvania,38R28,Greater Pennsylvania Region,D27,Northeast Division,2801 Liberty Avenue,0,Pittsburgh,PA,15222,412-263-3100,Eastern,III,232129,363,"84,668","83,093","41,194","43,474","82,657","66,907",236,"35,663",2.32,2.90,"39,255","26,792","8,871","3,592","$158,560","$194,657",46.1,"12,874","9,083","41,877","17,909","74,586","3,709",104,343,7,687,"5,232","1,793",25,"61,194","$80,963","$34,191","$38,496","1,952",4.8
4208538116,42085,Mercer,Mercer County,PA,Pennsylvania,38116,ARC of Northwestern Pennsylvania,38R28,Greater Pennsylvania Region,D27,Northeast Division,4961 Pittsburgh Ave.,0,Erie,PA,16509,814-833-0942,Eastern,III,436868,683,"109,072","107,311","53,564","55,508","103,101","82,665",162,"45,208",2.28,2.86,"50,589","33,083","12,125","5,381","$178,215","$216,373",45.3,"16,283","13,519","53,146","22,524","95,552","6,471",146,735,24,697,"5,447","1,728",25,"56,223","$78,571","$32,780","$46,394","2,159",4.4
4211138428,42111,Somerset,Somerset County,PA,Pennsylvania,38428,ARC of Chestnut Ridge and Allegheny Mountains,38R28,Greater Pennsylvania Region,D27,Northeast Division,250 Jari Dr.,0,Johnstown,PA,15904,814-262-3170,Eastern,III,691735,1081,"73,138","71,999","37,970","35,168","68,399","55,571",68,"30,110",2.27,2.82,"37,613","23,869","6,241","7,503","$133,639","$181,967",46.5,"10,053","7,235","38,327","15,248","68,112","1,910",70,214,14,597,"2,221","1,123",16,"56,055","$72,895","$30,114","$31,721","1,190",3.6
4212138116,42121,Venango,Venango County,PA,Pennsylvania,38116,ARC of Northwestern Pennsylvania,38R28,Greater Pennsylvania Region,D27,Northeast Division,4961 Pittsburgh Ave.,0,Erie,PA,16509,814-833-0942,Eastern,III,436999,683,"49,303","48,006","24,342","24,961","48,415","38,805",73,"21,204",2.28,2.80,"25,875","16,181","5,023","4,671","$114,187","$151,397",47.0,"7,667","4,761","24,777","10,748","46,075",447,84,181,10,213,"2,293",615,15,"56,616","$74,462","$32,145","$20,072","1,176",5.5
4212538300,42125,Washington,Washington County,PA,Pennsylvania,38300,ARC of Southwestern Pennsylvania,38R28,Greater Pennsylvania Region,D27,Northeast Division,2801 Liberty Avenue,0,Pittsburgh,PA,15222,412-263-3100,Eastern,III,551036,861,"210,252","209,960","103,454","106,798","205,360","164,088",245,"88,847",2.31,2.89,"98,285","67,850","20,997","9,438","$257,254","$295,611",46.3,"31,984","23,648","105,215","43,317","187,740","7,179",314,"2,194",64,"1,597","11,164","4,450",23,"71,334","$101,648","$43,015","$104,578","3,435",3.2
4212938428,42129,Westmoreland,Westmoreland County,PA,Pennsylvania,38428,ARC of Chestnut Ridge and Allegheny Mountains,38R28,Greater Pennsylvania Region,D27,Northeast Division,351 Harvey Avenue B,0,Greensburg,PA,15601,724-834-6510,Eastern,III,663117,1036,"351,269","347,488","172,762","178,507","345,060","277,176",342,"152,735",2.26,2.83,"167,837","116,624","36,111","15,102","$222,379","$259,342",48.2,"49,879","35,013","178,807","76,658","319,961","9,366",430,"3,582",38,"1,802","16,090","5,693",19,"66,415","$93,522","$40,722","$174,732","6,293",3.5
4500540050,45005,Allendale,Allendale County,SC,South Carolina,40050,ARC of Central South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2751 Bull Street,0,Columbia,SC,29201,803-540-1200,Eastern,IV,263964,412,"7,778","7,451","4,097","3,681","6,772","5,390",19,"3,252",2.08,2.75,"4,030","2,289",963,778,"$57,364","$71,363",40.8,"1,252",885,"4,108","1,402","1,965","5,424",48,19,1,150,171,208,48,"37,219","$48,303","$20,232","$2,202",174,7.3
4500940050,45009,Bamberg,Bamberg County,SC,South Carolina,40050,ARC of Central South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2751 Bull Street,0,Columbia,SC,29201,803-540-1200,Eastern,IV,253145,396,"12,894","12,428","6,146","6,748","12,052","9,700",33,"5,258",2.29,2.96,"6,417","3,829","1,429","1,159","$105,803","$129,649",41.9,"2,177","1,830","5,997","2,578","4,933","7,443",30,73,0,87,328,150,53,"40,040","$55,905","$22,839","$4,417",386,8.0
4501340048,45013,Beaufort,Beaufort County,SC,South Carolina,40048,ARC of Lowcountry South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2424- A City Hall Lane,0,North Charleston,SC,29406,843-764-2323,Eastern,IV,393763,615,"194,358","195,661","97,217","97,141","186,092","150,194",337,"79,957",2.33,2.80,"101,171","61,483","18,474","21,214","$377,578","$500,794",43.0,"32,275","23,886","86,962","46,956","134,733","28,238",774,"2,758",139,"12,086","15,630","26,271",61,"73,100","$113,927","$47,336","$78,075","2,651",3.3
4501540048,45015,Berkeley,Berkeley County,SC,South Carolina,40048,ARC of Lowcountry South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2424- A City Hall Lane,0,North Charleston,SC,29406,843-764-2323,Eastern,IV,786685,1229,"248,852","267,420","124,385","124,467","244,516","202,743",227,"93,142",2.63,3.12,"101,792","65,227","27,915","8,650","$281,950","$326,480",37.5,"49,064","30,483","131,259","35,473","152,714","55,455","1,723","5,634",213,"12,528","20,585","23,917",64,"76,908","$100,849","$37,893","$114,758","4,444",3.7
4501740050,45017,Calhoun,Calhoun County,SC,South Carolina,40050,ARC of Central South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2751 Bull Street,0,Columbia,SC,29201,803-540-1200,Eastern,IV,251173,392,"13,979","13,825","6,882","7,097","13,816","11,446",37,"5,974",2.31,2.87,"7,017","4,869","1,105","1,043","$139,045","$181,444",45.3,"2,331","1,275","7,094","3,024","7,846","5,233",63,33,6,296,502,530,58,"49,808","$71,920","$30,754","$5,557",295,5.0
4501940048,45019,Charleston,Charleston County,SC,South Carolina,40048,ARC of Lowcountry South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2424- A City Hall Lane,0,North Charleston,SC,29406,843-764-2323,Eastern,IV,631399,987,"428,215","446,801","208,257","219,958","419,126","307,639",467,"183,176",2.29,2.96,"213,516","115,808","67,368","30,340","$425,935","$521,088",38.5,"74,605","54,784","221,964","69,037","280,703","94,871","1,601","8,682",354,"17,899","24,105","33,393",59,"75,982","$111,722","$47,886","$222,197","7,434",3.2
4502333181,45023,Chester,Chester County,SC,South Carolina,33181,The ARC serving the Charlotte Metro Area,33R08,North Carolina Region,D25,Southeast and Caribbean Division,2425 Park Road,0,Charlotte,NC,28203,704-376-1661,Eastern,IV,375142,586,"32,118","31,905","15,681","16,437","31,909","26,418",55,"12,943",2.47,3.00,"14,581","10,088","2,855","1,638","$128,264","$162,195",42.7,"5,894","3,244","16,484","5,986","18,713","11,087",176,163,14,506,"1,459",865,56,"45,768","$62,661","$25,264","$12,814",704,5.2
4502540120,45025,Chesterfield,Chesterfield County,SC,South Carolina,40120,ARC of Eastern South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,3531 Pampas Drive,0,Myrtle Beach,SC,29577,843-477-0020,Eastern,IV,515780,806,"42,679","42,018","20,787","21,892","41,896","34,399",53,"17,408",2.41,2.98,"20,361","12,657","4,751","2,953","$93,631","$131,832",42.3,"7,593","4,595","22,160","7,614","25,830","12,803",243,297,9,"1,326","2,171","2,246",59,"45,210","$61,178","$24,986","$17,873",946,5.0
4502740050,45027,Clarendon,Clarendon County,SC,South Carolina,40050,ARC of Central South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2751 Bull Street,0,Columbia,SC,29201,803-540-1200,Eastern,IV,445187,696,"30,651","30,068","15,063","15,588","29,368","24,531",51,"12,512",2.35,2.88,"15,726","9,828","2,684","3,214","$144,292","$182,387",45.5,"4,894","3,073","15,319","6,838","15,308","13,506",131,250,8,583,865,980,58,"44,043","$63,884","$26,142","$10,095",626,5.8
4502940048,45029,Colleton,Colleton County,SC,South Carolina,40048,ARC of Lowcountry South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2424- A City Hall Lane,0,North Charleston,SC,29406,843-764-2323,Eastern,IV,687998,1075,"38,550","38,465","18,594","19,956","38,128","31,347",37,"15,911",2.40,2.95,"19,897","12,365","3,546","3,986","$121,586","$171,264",43.3,"6,874","4,039","19,022","7,902","22,082","13,217",342,206,16,868,"1,819","1,507",59,"43,421","$72,471","$29,985","$15,466",687,4.3
4503140120,45031,Darlington,Darlington County,SC,South Carolina,40120,ARC of Eastern South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,3531 Pampas Drive,0,Myrtle Beach,SC,29577,843-477-0020,Eastern,IV,362768,567,"62,098","61,153","29,797","32,301","61,071","50,669",111,"25,452",2.40,2.95,"29,307","18,207","7,245","3,855","$128,893","$166,536",42.2,"10,902","7,049","31,379","11,773","33,823","24,840",166,319,22,763,"2,165","1,505",56,"42,116","$67,790","$27,814","$23,592","1,212",4.9
4503340120,45033,Dillon,Dillon County,SC,South Carolina,40120,ARC of Eastern South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,3531 Pampas Drive,0,Myrtle Beach,SC,29577,843-477-0020,Eastern,IV,260186,407,"27,679","26,947","13,149","14,530","27,324","22,839",68,"11,002",2.48,3.07,"12,682","7,084","3,918","1,680","$92,033","$148,475",39.6,"5,605","3,163","13,825","4,605","12,925","12,262",641,73,2,572,"1,204",917,61,"37,203","$54,111","$21,535","$11,011",719,6.1
4503540048,45035,Dorchester,Dorchester County,SC,South Carolina,40048,ARC of Lowcountry South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2424- A City Hall Lane,0,North Charleston,SC,29406,843-764-2323,Eastern,IV,368651,576,"169,183","176,156","82,559","86,624","167,176","141,107",295,"63,276",2.64,3.14,"68,027","46,669","16,607","4,751","$296,780","$304,252",37.6,"33,714","20,049","90,080","23,437","105,828","39,629","1,128","3,796",211,"5,165","13,426","12,338",61,"72,822","$102,208","$38,249","$82,420","3,299",3.8
4503940050,45039,Fairfield,Fairfield County,SC,South Carolina,40050,ARC of Central South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2751 Bull Street,0,Columbia,SC,29201,803-540-1200,Eastern,IV,454292,710,"20,376","19,715","9,835","10,541","20,050","16,668",30,"9,003",2.23,2.74,"10,761","6,871","2,132","1,758","$132,019","$192,090",45.6,"3,280","1,997","10,538","4,154","8,397","10,814",79,110,8,237,731,449,57,"41,481","$69,733","$30,840","$7,779",494,6.0
4504140120,45041,Florence,Florence County,SC,South Carolina,40120,ARC of Eastern South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,3531 Pampas Drive,0,Myrtle Beach,SC,29577,843-477-0020,Eastern,IV,514387,804,"137,567","137,021","65,533","72,034","134,280","110,599",172,"55,214",2.43,3.01,"61,512","37,517","17,697","6,298","$171,193","$206,916",40.0,"25,293","16,618","69,928","23,359","70,223","56,473",445,"2,570",54,"2,312","5,490","4,703",60,"54,247","$78,720","$31,637","$57,374","2,414",4.0
4504340048,45043,Georgetown,Georgetown County,SC,South Carolina,40048,ARC of Lowcountry South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2424- A City Hall Lane,0,North Charleston,SC,29406,843-764-2323,Eastern,IV,542607,848,"65,084","66,060","31,382","33,702","64,441","53,460",80,"28,204",2.28,2.78,"37,162","22,351","5,853","8,958","$233,488","$349,809",50.5,"9,768","5,799","31,002","17,051","42,720","18,312",135,301,36,"1,326","2,254","2,499",53,"60,020","$96,291","$41,744","$26,332","1,011",3.7
4504940048,45049,Hampton,Hampton County,SC,South Carolina,40048,ARC of Lowcountry South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2424- A City Hall Lane,0,North Charleston,SC,29406,843-764-2323,Eastern,IV,360205,563,"16,913","16,264","8,234","8,679","16,706","13,853",30,"7,023",2.38,2.98,"8,491","5,404","1,619","1,468","$89,114","$126,061",41.2,"3,181","1,801","8,559","3,072","7,072","9,048",45,97,17,223,411,627,57,"38,796","$54,398","$22,603","$7,185",298,4.0
4505140120,45051,Horry,Horry County,SC,South Carolina,40120,ARC of Eastern South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,3531 Pampas Drive,0,Myrtle Beach,SC,29577,843-477-0020,Eastern,IV,732844,1145,"381,871","409,604","187,918","193,953","374,716","284,833",337,"164,660",2.28,2.80,"219,556","120,319","44,341","54,896","$249,235","$295,546",43.7,"58,246","44,252","191,031","81,115","289,877","45,125","1,895","5,108",365,"13,290","26,211","28,441",49,"55,874","$80,600","$34,800","$165,414","5,890",3.4
4505340048,45053,Jasper,Jasper County,SC,South Carolina,40048,ARC of Lowcountry South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2424- A City Hall Lane,0,North Charleston,SC,29406,843-764-2323,Eastern,IV,428301,669,"31,182","33,254","15,865","15,317","30,079","24,489",48,"12,361",2.43,2.94,"13,961","8,981","3,380","1,600","$217,602","$274,438",36.9,"6,072","3,767","16,315","4,604","14,741","10,145",159,204,26,"3,573","2,334","5,960",76,"47,817","$67,728","$27,128","$12,664",489,3.7
4505540050,45055,Kershaw,Kershaw County,SC,South Carolina,40050,ARC of Central South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2751 Bull Street,0,Columbia,SC,29201,803-540-1200,Eastern,IV,473758,740,"66,787","67,623","32,801","33,986","66,413","55,558",92,"26,583",2.50,3.02,"29,509","22,187","4,396","2,926","$179,460","$215,574",42.4,"12,148","7,069","33,967","12,462","44,916","15,263",268,475,31,"1,883","3,951","3,851",55,"50,618","$70,193","$27,959","$27,838","1,283",4.4
4505733181,45057,Lancaster,Lancaster County,SC,South Carolina,33181,The ARC serving the Charlotte Metro Area,33R08,North Carolina Region,D25,Southeast and Caribbean Division,2425 Park Road,0,Charlotte,NC,28203,704-376-1661,Eastern,IV,355257,555,"104,635","113,338","51,622","53,013","102,724","85,537",191,"41,624",2.47,2.99,"45,070","33,861","7,763","3,446","$314,687","$313,048",42.8,"18,857","10,652","52,893","20,363","70,874","21,875",344,"1,949",16,"2,966","6,611","6,995",56,"73,509","$104,205","$41,464","$43,144","1,921",4.3
4506140050,45061,Lee,Lee County,SC,South Carolina,40050,ARC of Central South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2751 Bull Street,0,Columbia,SC,29201,803-540-1200,Eastern,IV,263175,411,"16,087","15,564","8,191","7,896","14,608","12,041",39,"6,415",2.28,2.90,"7,513","4,866","1,549","1,098","$103,000","$132,830",41.5,"2,666","1,780","8,401","2,919","5,668","9,719",50,41,0,181,428,312,53,"39,311","$61,057","$24,624","$5,703",382,6.3
4506340050,45063,Lexington,Lexington County,SC,South Carolina,40050,ARC of Central South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2751 Bull Street,0,Columbia,SC,29201,803-540-1200,Eastern,IV,484987,758,"306,105","316,821","150,068","156,037","303,542","246,139",438,"122,027",2.49,3.03,"133,493","92,452","29,575","11,466","$214,810","$254,047",40.3,"55,744","35,563","160,526","49,346","220,017","43,565","1,554","7,603",214,"12,059","21,093","24,587",54,"64,994","$90,949","$36,269","$143,068","5,560",3.7
4506740120,45067,Marion,Marion County,SC,South Carolina,40120,ARC of Eastern South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,3531 Pampas Drive,0,Myrtle Beach,SC,29577,843-477-0020,Eastern,IV,316261,494,"28,508","27,697","13,287","15,221","28,315","23,366",58,"12,096",2.34,2.95,"14,205","8,463","3,633","2,109","$89,628","$123,319",41.8,"5,397","2,963","14,159","5,510","11,028","15,838",112,145,3,440,942,759,56,"37,792","$53,336","$22,645","$10,505",706,6.3
4506940120,45069,Marlboro,Marlboro County,SC,South Carolina,40120,ARC of Eastern South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,3531 Pampas Drive,0,Myrtle Beach,SC,29577,843-477-0020,Eastern,IV,310580,485,"26,590","26,163","13,922","12,668","23,566","19,183",55,"10,179",2.32,2.95,"12,021","6,806","3,373","1,842","$73,708","$101,532",41.2,"4,265","2,963","14,478","4,490","10,883","13,175","1,166",109,7,163,"1,087",626,60,"37,980","$52,250","$20,044","$7,879",695,8.1
4507540050,45075,Orangeburg,Orangeburg County,SC,South Carolina,40050,ARC of Central South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2751 Bull Street,0,Columbia,SC,29201,803-540-1200,Eastern,IV,721816,1128,"82,262","79,920","39,135","43,127","78,632","62,810",74,"33,316",2.36,2.97,"41,109","22,045","11,271","7,793","$104,188","$135,556",39.8,"14,630","11,011","39,622","15,460","27,629","49,298",519,969,39,"1,256","2,552","2,101",55,"36,709","$56,426","$23,039","$30,274","1,784",5.6
4507940050,45079,Richland,Richland County,SC,South Carolina,40050,ARC of Central South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2751 Bull Street,0,Columbia,SC,29201,803-540-1200,Eastern,IV,494024,772,"427,401","436,812","209,311","218,090","400,442","304,924",565,"171,672",2.33,3.01,"189,153","103,268","68,404","17,481","$219,885","$273,273",35.4,"72,725","74,313","217,252","56,891","182,197","191,664","1,421","12,905",474,"12,786","25,954","29,217",66,"57,845","$86,403","$35,312","$197,380","9,030",4.4
4508540050,45085,Sumter,Sumter County,SC,South Carolina,40050,ARC of Central South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2751 Bull Street,0,Columbia,SC,29201,803-540-1200,Eastern,IV,436416,682,"105,215","104,660","50,948","54,267","102,686","85,377",158,"42,197",2.43,2.99,"47,207","27,526","14,671","5,010","$173,317","$187,418",38.4,"20,459","12,590","53,268","16,942","47,425","47,935",437,"1,573",89,"2,059","5,697","4,688",62,"46,001","$65,285","$26,302","$39,948","2,421",5.7
4508940048,45089,Williamsburg,Williamsburg County,SC,South Carolina,40048,ARC of Lowcountry South Carolina,40R08,South Carolina Region,D25,Southeast and Caribbean Division,2424- A City Hall Lane,0,North Charleston,SC,29406,843-764-2323,Eastern,IV,599783,937,"30,348","29,387","15,033","15,315","28,622","23,827",33,"12,330",2.32,2.94,"14,638","9,419","2,911","2,308","$82,965","$126,845",42.4,"5,110","3,349","15,606","5,733","10,135","19,055",89,173,3,242,651,662,52,"41,212","$57,948","$23,863","$10,342",380,3.5
4509133181,45091,York,York County,SC,South Carolina,33181,The ARC serving the Charlotte Metro Area,33R08,North Carolina Region,D25,Southeast and Caribbean Division,2425 Park Road,0,Charlotte,NC,28203,704-376-1661,Eastern,IV,445282,696,"301,068","319,168","147,004","154,064","297,144","247,072",442,"115,584",2.57,3.10,"122,073","84,483","31,101","6,489","$321,937","$360,639",39.1,"58,653","37,786","156,738","44,050","204,361","54,227","2,481","9,109",133,"9,676","21,081","21,977",57,"75,363","$105,057","$40,401","$146,008","6,263",4.1
5100346081,51003,Albemarle,Albemarle County,VA,Virginia,46081,ARC of Central Virginia,46R08,Virginia Region,D24,Central Atlantic Division,1105 Rose Hill Dr.,0,Charlottesville,VA,22903,434-979-7143,Eastern,III,464682,726,"115,941","118,878","56,293","59,648","108,460","84,635",161,"45,231",2.40,3.03,"49,278","29,668","15,563","4,047","$463,809","$556,559",39.9,"18,537","18,442","56,242","19,734","83,117","10,394",309,"8,953",51,"4,489","8,628","9,319",54,"98,000","$139,823","$55,146","$57,191","1,722",2.9
5100546380,51005,Alleghany,Alleghany County,VA,Virginia,46380,ARC of Southwest Virginia,46R08,Virginia Region,D24,Central Atlantic Division,352 Church Ave. SW.,0,Roanoke,VA,24016,540-985-3535,Eastern,III,287275,449,"14,890","14,498","7,420","7,470","14,594","11,791",33,"6,613",2.21,2.77,"7,890","5,172","1,441","1,277","$133,156","$169,354",49.5,"2,123","1,443","7,295","3,612","13,453",682,27,64,7,59,598,184,20,"50,407","$70,232","$31,223","$6,490",169,2.5
5100946036,51009,Amherst,Amherst County,VA,Virginia,46036,ARC of Blue Ridge Virginia,46R08,Virginia Region,D24,Central Atlantic Division,1007 Sheffield Drive,0,Lynchburg,VA,24502,434-845-1234,Eastern,III,306377,479,"31,329","31,178","15,298","16,031","30,615","25,164",66,"12,835",2.39,2.90,"14,397","10,205","2,630","1,562","$203,972","$246,026",44.8,"4,892","3,451","15,854","6,410","22,962","5,498",262,193,27,448,"1,939",896,46,"57,640","$78,368","$32,144","$15,270",712,4.5
5101146036,51011,Appomattox,Appomattox County,VA,Virginia,46036,ARC of Blue Ridge Virginia,46R08,Virginia Region,D24,Central Atlantic Division,1007 Sheffield Drive,0,Lynchburg,VA,24502,434-845-1234,Eastern,III,214183,335,"16,538","16,888","8,094","8,444","16,443","13,776",50,"6,662",2.47,2.98,"7,542","5,305","1,357",880,"$193,128","$238,355",45.3,"2,554","1,620","8,586","3,439","12,462","3,027",55,50,7,186,751,380,42,"55,598","$78,181","$31,500","$7,889",246,3.0
5101546081,51015,Augusta,Augusta County,VA,Virginia,46081,ARC of Central Virginia,46R08,Virginia Region,D24,Central Atlantic Division,1105 Rose Hill Dr.,0,Charlottesville,VA,22903,434-979-7143,Eastern,III,621397,971,"78,373","78,856","39,934","38,439","75,369","63,339",81,"30,779",2.45,2.91,"33,319","25,339","5,440","2,540","$287,512","$336,858",45.9,"11,813","7,922","40,901","16,148","69,522","3,222",195,503,32,"1,192","3,707","2,968",27,"71,349","$93,810","$36,969","$39,340","1,022",2.5
